1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
31331,One Hand,Weapon,Dagger,The Night Blade (melee proc),100,70,Epic,https://tbc.wowhead.com/item=31331,NA,249.4114,811.335,920.725,853.1,0,0,130.5,152.25,0,0,476.22018,666.54824,0,0,0,0,154.66,194.555,0,0,710.6906,0,NULL,NULL,NULL,NULL,NULL,NULL,435,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,81.4,117,176,1.8,NA,World Drop,1,NA,105.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,476.105,476.105
31332,One Hand,Weapon,Sword,Blinkstrike,100,70,Epic,https://tbc.wowhead.com/item=31332,NA,227.8043,803.7,1292.5,792.4,0,0,0,0,0,0,298.14591,588.40663,0,0,0,0,169.67,178.6,0,0,652.2472,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,89.3,147,275,2.6,NA,World Drop,1,NA,-139.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,419.71,419.71
31492,One Hand,Weapon,Dagger,Claw of the Netherwing Flight,108,0,Rare,https://tbc.wowhead.com/item=31492,NA,217.3714,650.64,790.2,724.85,0,0,83.25,130.65,0,0,400.18968,659.17724,0,0,0,0,136.96,177.0245,0,0,604.9856,0,NULL,NULL,15,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,15,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,66.4,83,156,1.8,NA,Ally of the Netherwing,1,NA,55.57,207.1714,634.875,780.6,688.25,0,0,60.75,108.15,0,0,377.68968,614.54924,0,0,0,0,135.46,172.5245,0,0,579.7256,0,45.37,369.08,359.48
31745,One Hand,Weapon,Dagger,Illidari-Bane Dagger (Demon),115,0,Rare,https://tbc.wowhead.com/item=31745,NA,202.5297,687.5685,830.985,720.6,0,0,93,93,0,0,332.38479,565.43847,0,0,0,0,141.81,171.7929,0,0,616.6968,0,NULL,NULL,NULL,NULL,NULL,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,90,168,1.8,NA,Quenching the Blade,1,NA,23.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,378.375,378.375
31756,One Hand,Weapon,Dagger,Dib'Muad's Crysknife,94,0,Rare,https://tbc.wowhead.com/item=31756,NA,157.0034,533.261,511.49,544.64,0,0,47.45,49.35,0,0,251.33268,425.63404,0,0,0,0,111.09,129.6916,0,0,458.2366,0,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,56.4,55,103,1.4,NA,NA,1,NA,-0.640000000000015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,292.47,292.47
31759,One Hand,Weapon,Dagger,Shani's Crysknife,94,0,Rare,https://tbc.wowhead.com/item=31759,NA,157.6187,533.664,648.67,565.49,0,0,56.45,84.89,0,0,258.80429,445.44557,0,0,0,0,112.71,130.2457,0,0,465.1508,0,NULL,NULL,9,NULL,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,56.7,71,133,1.8,NA,NA,1,NA,-53.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,290.06,290.06
31965,One Hand,Weapon,Axe,Merciless Gladiator's Cleaver,136,70,Epic,https://tbc.wowhead.com/item=31965,NA,301.8915,915.415,1590.13,945.84,5.4,0,74.45,76.35,0,0,432.55325,817.38635,0,0,0.513,1.809,215.2,218.5552,0,0,787.271,0,27,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,19,NULL,NULL,NULL,10,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,97.5,177,330,2.6,Season 2,PvP,2,NA,-29.16,295.0915,904.905,1583.73,921.44,5.4,0,59.45,61.35,0,0,417.55325,787.63435,0,0,0.513,1.809,214.2,215.5552,0,0,770.431,0,-35.96,497.38,490.98
32026,One Hand,Weapon,Mace,Merciless Gladiator's Pummeler,136,70,Epic,https://tbc.wowhead.com/item=32026,NA,301.8915,915.415,1590.13,945.84,5.4,0,74.45,76.35,0,0,432.55325,817.38635,0,0,0.513,1.809,215.2,218.5552,0,0,787.271,0,27,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,19,NULL,NULL,NULL,10,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,97.5,177,330,2.6,Season 2,PvP,2,NA,-29.16,295.0915,904.905,1583.73,921.44,5.4,0,59.45,61.35,0,0,417.55325,787.63435,0,0,0.513,1.809,214.2,215.5552,0,0,770.431,0,-35.96,497.38,490.98
32044,One Hand,Weapon,Dagger,Merciless Gladiator's Shanker,136,70,Epic,https://tbc.wowhead.com/item=32044,NA,301.8915,915.415,1030.83,921.84,5.4,0,74.45,76.35,0,0,432.55325,817.38635,0,0,0.513,1.809,215.2,218.5552,0,0,787.271,0,27,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,19,NULL,NULL,NULL,10,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,97.5,140,211,1.8,Season 2,PvP,2,NA,90.84,295.0915,904.905,1024.43,897.44,5.4,0,59.45,61.35,0,0,417.55325,787.63435,0,0,0.513,1.809,214.2,215.5552,0,0,770.431,0,84.04,497.38,490.98
32052,One Hand,Weapon,Sword,Merciless Gladiator's Slicer,136,70,Epic,https://tbc.wowhead.com/item=32052,NA,302.4017,917.215,1472.63,947.44,5.4,0,74.45,76.35,0,0,433.22099,818.70417,0,0,0.513,1.809,215.58,218.9552,0,0,788.7318,0,27,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,19,NULL,NULL,NULL,10,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,97.7,203,305,2.6,Season 2,PvP,2,NA,-28.6,295.6017,906.705,1466.23,923.04,5.4,0,59.45,61.35,0,0,418.22099,788.95217,0,0,0.513,1.809,214.58,215.9552,0,0,771.8918,0,-35.4,498.32,491.92
32236,One Hand,Weapon,Axe,Rising Tide,141,70,Epic,https://tbc.wowhead.com/item=32236,NA,319.9652,936.078,1504.12,974.84,6.6,0,75.5,75.5,0,0,445.73774,863.49272,0,0,0.627,2.211,224.82,220.1332,0,0,811.2248,0,33,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,100.2,208,313,2.6,Black Temple,High Warlord Naj'entus,3,NA,-14.2,305.6852,914.007,1490.68,923.6,6.6,0,44,44,0,0,414.23774,801.01352,0,0,0.627,2.211,222.72,213.8332,0,0,775.8608,0,-28.48,503.96,490.52
32254,One Hand,Weapon,Axe,The Brutalizer,141,70,Epic,https://tbc.wowhead.com/item=32254,NA,317.9623,929.37,939.23,906.26,6.6,0,0,0,0,0,402.07161,900.54423,0,0,0.627,2.211,233.27,231.155,0,0,792.8612,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NA,NULL,NULL,22,NA,NULL,NA,NA,NA,NULL,100.3,128,193,1.6,Black Temple,Supremus,3,NA,96.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,503.54,503.54
32262,One Hand,Weapon,Mace,Syphon of the Nathrezim,141,70,Epic,https://tbc.wowhead.com/item=32262,NA,266.1602,924.525,1737.75,935.6,0,0,50,50,0,0,384.53774,710.22782,0,0,0,0,193.38,215.665,0,0,781.8608,0,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,100.2,196,365,2.8,Black Temple,Supremus,3,NA,-89.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,493.19,493.19
32269,One Hand,Weapon,Dagger,Messenger of Fate,141,70,Epic,https://tbc.wowhead.com/item=32269,NA,308.5264,938.492,830.16,937.82,6.2,0,89.1,158.62,0,0,456.20548,879.19434,0,0,0.589,2.077,227.9,227.0526,0,0,809.1336,0,31,NULL,22,NULL,NULL,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,100.4,112,169,1.4,Black Temple,Gurtogg Bloodboil,3,NA,163.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,507.74,507.74
32369,One Hand,Weapon,Sword,Blade of Savagery,141,70,Epic,https://tbc.wowhead.com/item=32369,NA,310.9714,954.038,911.72,964.52,3.8,0,100.6,102.8,0,0,479.34548,847.59314,0,0,0.361,1.273,215.3,231.9288,0,0,835.3396,0,19,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,22,NULL,NULL,NULL,15,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,100.4,98,183,1.4,Black Temple,Mother Shahraz,3,NA,190.44,300.7714,938.273,902.12,927.92,3.8,0,78.1,80.3,0,0,456.84548,802.96514,0,0,0.361,1.273,213.8,227.4288,0,0,810.0796,0,180.24,523.5,513.9
32471,One Hand,Weapon,Dagger,Shard of Azzinoth,151,70,Epic,https://tbc.wowhead.com/item=32471,NA,284.1651,983.988,1165.88,969.8,0,0,64,64,0,0,418.23607,763.10351,0,0,0,0,205.43,231.7392,0,0,838.9544,0,NULL,NULL,NULL,NULL,NULL,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,106.1,161,242,1.9,Black Temple,Illidan Stormrage,3,NA,76.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,527.15,527.15
32536,One Hand,Weapon,Mace,Terokk's Gavel,115,70,Rare,https://tbc.wowhead.com/item=32536,NA,182.6516,644.4,1095.1,647.8,0,0,0,0,0,0,239.05092,471.77956,0,0,0,0,136.04,143.2,0,0,522.9664,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.6,125,233,2.5,NA,NA,1,NA,-174.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,336.52,336.52
32659,One Hand,Weapon,Dagger,Crystal-Infused Shiv,115,70,Rare,https://tbc.wowhead.com/item=32659,NA,209.4077,670.927,754.44,691.91,2.4,0,62.55,97.31,0,0,317.88479,588.99767,0,0,0.228,0.804,152.73,162.0217,0,0,579.6028,0,12,NULL,11,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,103,155,1.8,Blacksmithing,Crafted,3,NA,-4.93000000000001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,362.93,362.93
32661,One Hand,Weapon,Mace,Apexis Crystal Mace,115,70,Rare,https://tbc.wowhead.com/item=32661,NA,205.7767,679.139,824.91,704.32,0,0,65,67,0,0,334.38479,556.14407,0,0,0,0,141.35,164.5126,0,0,588.9488,0,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,20,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,71.7,90,168,1.8,Blacksmithing,Crafted,1,NA,7.47999999999999,200.3367,670.731,819.79,684.8,0,0,53,55,0,0,322.38479,532.34247,0,0,0,0,140.55,162.1126,0,0,575.4768,0,2.03999999999999,372.3,367.18
32781,One Hand,Weapon,Dagger,Talon of Anzu,115,70,Rare,https://tbc.wowhead.com/item=32781,NA,208.0127,678.432,691.62,701.1,16.27,12,71.55,121.95,22,12,345.38479,579.06397,6.684,14.52,12.758,14.792,152.19,167.6048,22,12,591.7568,22,NULL,NULL,10,NULL,NULL,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,Red,NA,NA,NULL,71.7,75,140,1.5,Sethekk Halls,Anzu,1,NA,58.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,370.61,370.61
32943,One Hand,Weapon,Mace,Swiftsteel Bludgeon,141,70,Epic,https://tbc.wowhead.com/item=32943,NA,298.1253,948.38,982.21,995.59,0,0,112.375,123.175,0,0,472.39161,799.40053,0,0,0,0,200.27,239.4937,0,0,854.3752,0,NULL,NULL,NULL,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,27,NULL,19,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,100.3,105,196,1.5,Black Temple,Trash,3,NA,204.03,285.2053,928.411,970.05,949.23,0,0,83.875,94.675,0,0,443.89161,742.87173,0,0,0,0,198.37,233.7937,0,0,822.3792,0,191.11,532.42,520.26
33214,One Hand,Weapon,Sword,Akil'zon's Talonblade,132,70,Epic,https://tbc.wowhead.com/item=33214,NA,289.3367,894.654,922.74,903.82,5,0,81.25,88.45,0,0,395.99359,783.88937,0,0,0.475,1.675,211.05,221.2634,0,0,784.1848,0,25,NULL,NULL,NULL,NULL,52,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,95.7,100,187,1.5,NA,NA,4,NA,136.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,493.63,493.63
33298,One Hand,Weapon,Dagger,Prowler's Strikeblade,132,70,Epic,https://tbc.wowhead.com/item=33298,NA,296.4327,905.729,927.69,900.2,6,0,84,91,0,0,427.31359,802.46587,0,0,0.57,2.01,211.35,214.4426,0,0,778.3728,0,30,NULL,NULL,NULL,NULL,42,140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,95.7,100,187,1.5,Zul'Aman,Hex Lord Malacrass,4,NA,132.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,498.58,498.58
33388,One Hand,Weapon,Sword,Heartless,132,70,Epic,https://tbc.wowhead.com/item=33388,NA,292.9976,890.289,1559.79,930.6,6,0,74.5,82.5,0,0,388.37972,791.00496,0,0,0.57,2.01,215.16,219.5646,0,0,777.1424,0,30,NULL,NULL,NULL,NULL,42,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,95.6,174,323,2.6,Zul'Aman,Hex Lord Malacrass,4,NA,-34.5200000000001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,491.01,491.01
33389,One Hand,Weapon,Dagger,Dagger of Bad Mojo,132,70,Epic,https://tbc.wowhead.com/item=33389,NA,277.3266,918.137,1036.34,952.81,0,0,125.05,198.41,0,0,498.47972,790.78836,0,0,0,0,190.34,225.8687,0,0,806.0084,0,NULL,NULL,21,NULL,NULL,40,140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,95.6,137,207,1.8,Zul'Aman,Hex Lord Malacrass,4,NA,131.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,512.76,512.76
33476,One Hand,Weapon,Axe,Cleaver of the Unforgiving,138,70,Epic,https://tbc.wowhead.com/item=33476,NA,310.6104,903.76,981.38,888.88,21.312,12,32.05,34.92,22,12,401.92808,809.42484,6.684,14.52,13.347,16.869,236.86,207.787,22,9.68,753.6816,19.85,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,NA,NULL,20,NULL,NA,NULL,Yellow,NA,NA,NULL,98.4,110,205,1.6,Zul'Aman,Zul'jin,4,NA,89.2,302.4504,891.148,973.7,859.6,21.312,12,14.05,16.92,22,12,383.92808,773.72244,6.684,14.52,13.347,16.869,235.66,204.187,22,9.68,733.4736,19.85,81.04,480.36,472.68
33493,One Hand,Weapon,Dagger,Umbral Shiv,132,70,Epic,https://tbc.wowhead.com/item=33493,NA,318.1506,897.364,1010.5,925.84,37.382,24,73.2,132.79,44,24,472.77972,869.16396,13.368,29.04,26.086,31.594,235.14,216.8664,44,21.68,769.8664,41.85,30,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,Red,Yellow,NA,NULL,95.6,137,207,1.8,Zul'Aman,NA,4,NA,104.72,309.3106,883.701,1002.18,894.12,37.382,24,53.7,113.29,44,24,453.27972,830.48636,13.368,29.04,26.086,31.594,233.84,212.9664,44,21.68,747.9744,41.85,95.8799999999999,486.92,478.6
33669,One Hand,Weapon,Axe,Vengeful Gladiator's Cleaver,146,70,Epic,https://tbc.wowhead.com/item=33669,NA,323.6051,976.982,1692.505,1009.94,6,0,93.25,97.8,0,0,476.61997,879.58971,0,0,0.57,2.01,228.88,235.153,0,0,844.8664,0,30,NULL,NULL,NULL,NULL,34,49,NULL,NULL,21,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103.1,187,349,2.6,Season 3,PvP,3,NA,5.81999999999995,318.1651,968.574,1687.385,990.42,6,0,81.25,85.8,0,0,464.61997,855.78811,0,0,0.57,2.01,228.08,232.753,0,0,831.3944,0,0.37999999999995,536.775,531.655
33733,One Hand,Weapon,Mace,Vengeful Gladiator's Pummeler,146,70,Epic,https://tbc.wowhead.com/item=33733,NA,323.6051,976.982,1692.505,1009.94,6,0,93.25,97.8,0,0,476.61997,879.58971,0,0,0.57,2.01,228.88,235.153,0,0,844.8664,0,30,NULL,NULL,NULL,NULL,34,49,NULL,NULL,21,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103.1,187,349,2.6,Season 3,PvP,3,NA,5.81999999999995,318.1651,968.574,1687.385,990.42,6,0,81.25,85.8,0,0,464.61997,855.78811,0,0,0.57,2.01,228.08,232.753,0,0,831.3944,0,0.37999999999995,536.775,531.655
33754,One Hand,Weapon,Dagger,Vengeful Gladiator's Shanker,146,70,Epic,https://tbc.wowhead.com/item=33754,NA,323.6051,976.982,1100.305,985.94,6,0,93.25,97.8,0,0,476.61997,879.58971,0,0,0.57,2.01,228.88,235.153,0,0,844.8664,0,30,NULL,NULL,NULL,NULL,34,49,NULL,NULL,21,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103.1,148,223,1.8,Season 3,PvP,3,NA,125.82,318.1651,968.574,1095.185,966.42,6,0,81.25,85.8,0,0,464.61997,855.78811,0,0,0.57,2.01,228.08,232.753,0,0,831.3944,0,120.38,536.775,531.655
33762,One Hand,Weapon,Sword,Vengeful Gladiator's Slicer,146,70,Epic,https://tbc.wowhead.com/item=33762,NA,323.6051,976.982,1565.605,1009.94,6,0,93.25,97.8,0,0,476.61997,879.58971,0,0,0.57,2.01,228.88,235.153,0,0,844.8664,0,30,NULL,NULL,NULL,NULL,34,49,NULL,NULL,21,NULL,NULL,NULL,8,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,103.1,214,322,2.6,Season 3,PvP,3,NA,5.81999999999995,318.1651,968.574,1560.485,990.42,6,0,81.25,85.8,0,0,464.61997,855.78811,0,0,0.57,2.01,228.08,232.753,0,0,831.3944,0,0.37999999999995,536.775,531.655
34164,One Hand,Weapon,Sword,Dragonscale-Encrusted Longblade,154,70,Epic,https://tbc.wowhead.com/item=34164,NA,353.708,1017.25,1058.7,1032.75,7.2,0,40.625,50.625,0,0,474.5796,1007.1272,0,0,0.684,2.412,247.6,271.8025,0,0,906.682,0,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,NULL,25,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,108,113,211,1.5,Sunwell Plateau,Kalecgos,5,NA,201.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,574.6,574.6
34165,One Hand,Weapon,Dagger,Fang of Kalecgos,154,70,Epic,https://tbc.wowhead.com/item=34165,NA,312.236,1024.241,1060.31,1069.5,0,0,139.875,228.875,0,0,530.0796,892.5078,0,0,0,0,220.58,264.6494,0,0,919.082,0,NULL,NULL,25,NULL,NULL,48,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,108,113,211,1.5,Sunwell Plateau,Kalecgos,5,NA,237.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,576.21,576.21
34197,One Hand,Weapon,Dagger,Shiv of Exsanguination,154,70,Epic,https://tbc.wowhead.com/item=34197,NA,317.2161,1044.39,1268.43,1082.69,0,0,152.05,240.85,0,0,582.53347,906.95451,0,0,0,0,215.41,257.8981,0,0,920.0444,0,NULL,NULL,25,NULL,NULL,42,196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,108.1,136,253,1.8,Sunwell Plateau,Twins,5,NA,196.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,587.4,587.4
34214,One Hand,Weapon,Sword,Muramasa,154,70,Epic,https://tbc.wowhead.com/item=34214,NA,338.0749,1001.56,1766.63,1062.83,5.4,0,82.375,96.375,0,0,462.24573,895.15559,0,0,0.513,1.809,238.01,248.0985,0,0,881.2696,0,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35,NULL,17,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,107.9,196,365,2.6,Sunwell Plateau,M'uru,5,NA,33.75,326.5149,983.693,1755.75,1021.35,5.4,0,56.875,70.875,0,0,436.74573,844.57719,0,0,0.513,1.809,236.31,242.9985,0,0,852.6416,0,22.19,558.26,547.38
34329,One Hand,Weapon,Dagger,Crux of the Apocalypse,164,70,Epic,https://tbc.wowhead.com/item=34329,NA,353.9092,1090.018,1240.39,1149.61,19.27,12,151.825,238.305,22,12,571.99954,995.16242,6.684,14.52,13.043,15.797,255.44,284.3541,22,12,983.5328,22,15,NULL,18,NULL,NULL,56,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,Red,NA,NA,NULL,114.2,164,247,1.8,Sunwell Plateau,Kil'jaeden,5,NA,231.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,616.23,616.23
34606,One Hand,Weapon,Dagger,Edge of Oppression,115,70,Epic,https://tbc.wowhead.com/item=34606,NA,264.0193,811.242,731.17,812.33,5,0,63.625,70.425,0,0,350.58851,710.98593,0,0,0.475,1.675,193.93,198.8015,0,0,704.9872,0,25,NULL,NULL,NULL,NULL,36,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,87.3,79,148,1.3,Magisters' Terrace,Vexallus,5,NA,124.37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,445.88,445.88
34609,One Hand,Weapon,Sword,Quickening Blade of the Prince,125,70,Epic,https://tbc.wowhead.com/item=34609,NA,281.806,868.077,890,861.84,5.4,0,75.8,82.1,0,0,404.3804,761.0973,0,0,0.513,1.809,201.38,204.7994,0,0,743.61,0,27,NULL,NULL,NULL,NULL,38,126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NULL,NA,NA,NA,NULL,92,96,180,1.5,Magisters' Terrace,Kael'thas Sunstrider,5,NA,113.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,476.4,476.4
