1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
29153,Main Hand,Weapon,Sword,Blade of the Archmage,100,70,Epic,https://tbc.wowhead.com/item=29153,NA,111.85,328.8,193.17,382.8,9.58,163.4515,0,0,3.3,175.78,156.034095,8.32195,177.826,218.086,168.82,173.15,202.19,126.6892,29.95,174.63,369.9,22.31,13,11,NULL,NULL,NULL,NULL,NULL,159,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.1,30,118,1.8,Logistics Officer,NA,1,NA,-154.92
29155,Main Hand,Weapon,Sword,Stormcaller,100,70,Epic,https://tbc.wowhead.com/item=29155,NA,111.15,328.8,193.17,382.8,9.9,163.5135,0,0,3.6,176.16,156.034095,7.6818,178.719,218.616,168.93,173.31,201.39,126.6936,31.05,174.81,369.9,22.83,12,12,NULL,NULL,NULL,NULL,NULL,159,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.1,30,118,1.8,Quartermaster Urgronn,NA,1,NA,-154.92
29175,Main Hand,Weapon,Mace,Gavel of Pure Light,100,70,Epic,https://tbc.wowhead.com/item=29175,NA,111.65,330.4,194.11,387.4,73.45,0.744,0,0,89.34,9.2,156.793385,7.6818,15.98,6.36,3.08,4.32,90.47,82.6528,268.4,2.16,371.7,321.24,12,12,NULL,NULL,NULL,NULL,NULL,NULL,299,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,32,125,1.9,The Sha'tar,Exalted,1,NA,-169.36
29185,Main Hand,Weapon,Sword,Continuum Blade,115,70,Rare,https://tbc.wowhead.com/item=29185,NA,123.75,328.8,193.17,382.8,11.72,127.8356,0,0,3.3,134.78,156.034095,19.2045,136.645,164.24,133.81,134.28,190.89,115.838,12.1,126.98,369.9,5.72,30,11,NULL,NULL,NULL,NULL,NULL,121,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.1,35,113,1.8,Keepers of Time,Revered,1,NA,-154.92
29348,Main Hand,Weapon,Fist,The Bladefist,105,70,Epic,https://tbc.wowhead.com/item=29348,NA,209.25,669.6,393.39,747.6,0,0,0,0,0,0,317.762865,0,0,0,0,0,159.03,167.4,0,0,753.3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,83.7,152,283,2.6,Shattered Halls,Warchief Kargath Bladefist,1,NA,-155.64
29353,Main Hand,Weapon,Mace,Shockwave Truncheon,105,70,Epic,https://tbc.wowhead.com/item=29353,NA,120.8,332.8,195.52,389.8,71.99,2.872,0,0,88.42,13.08,157.93232,15.3636,12.988,15.136,7.88,11.24,100.64,83.4304,279.2,10.4,374.4,341.64,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,317,NULL,16,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.6,31,127,1.9,Shadow Labyrinth,Murmur,1,NA,-168.52
29457,Main Hand,Weapon,Dagger,Nethershard,94,63,Rare,https://tbc.wowhead.com/item=29457,NA,113.5,329.6,193.64,380.6,12.72,63.193,0,0,5.4,71.44,156.41374,9.60225,79.366,89.026,65.44,67.42,136.28,99.4992,24.9,68.14,370.8,14.1,15,18,NULL,NULL,NULL,NULL,NULL,61,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.2,41,99,1.7,NA,NA,1,NA,-139.64
30095,Main Hand,Weapon,Sword,Fang of the Leviathan,134,70,Epic,https://tbc.wowhead.com/item=30095,NA,121.6,326.4,191.76,380.4,17.26,226.0095,0,0,6,241.2,154.89516,17.9242,246.747,297.876,231.81,236.59,259.42,143.34,39.85,238.25,367.2,26.99,28,20,NULL,NULL,NULL,NULL,NULL,221,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,40.8,21,126,1.8,Serpentshrine Cavern,Leotheras the Blind,2,NA,-155.76
30108,Main Hand,Weapon,Mace,Lightfathom Scepter,141,70,Epic,https://tbc.wowhead.com/item=30108,NA,122.85,330.4,194.11,387.4,111.17,1.24,0,0,132.18,13.98,156.793385,17.9242,25.098,10.6,4.62,6.5,105.67,82.688,398.4,3.6,371.7,475.4,28,20,NULL,NULL,NULL,NULL,NULL,NULL,443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,21,136,1.9,Serpentshrine Cavern,Lady Vashj,2,NA,-169.36
30317,Main Hand,Weapon,Mace,Cosmic Infuser,175,70,Legendary,https://tbc.wowhead.com/item=30317,NA,132.5,334.4,196.46,418.4,197.2,6.88,0,0,216,46.2,158.69161,25.606,81.46,21.2,15,19.4,119.42,83.776,588,7.2,376.2,680.8,40,40,NULL,NULL,40,NULL,NULL,NULL,600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.8,14,220,2.8,Tempest Keep,Kael'thas Sunstrider,6,NA,-302.96
30723,Main Hand,Weapon,Dagger,Talon of the Tempest,120,70,Epic,https://tbc.wowhead.com/item=30723,NA,120.3,347.2,210.38,423.92,13.92,222.9533,16.896,18.68,14.44,238,205.46603,17.4444,236.849,293.294,233.94,241.29,231.66,150.732,55.95,231.11,404.36,42.37,NULL,10,NULL,NULL,NULL,NULL,NULL,194,NULL,NULL,19,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,Yellow,NA,NULL,41.4,26,123,1.8,Shadowmoon Valley,Doomwalker,1,NA,-115.4
30787,Main Hand,Weapon,Dagger,Illidari-Bane Mageblade,115,0,Rare,https://tbc.wowhead.com/item=30787,NA,112.4,332.8,195.52,380.8,9.32,4.272,0,0,3.3,16.18,157.93232,7.6818,21.123,24.75,9.41,13.56,90.94,83.5364,29.1,14.98,374.4,21.52,12,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.6,32,101,1.6,Shadowmoon Valley,Quenching the Blade,1,NA,-123.52
30832,Main Hand,Weapon,Mace,Gavel of Unearthed Secrets,100,70,Epic,https://tbc.wowhead.com/item=30832,NA,120.55,332,195.05,413,14.02,162.6845,0,0,4.8,174.08,157.552675,15.3636,178.901,215.06,166.91,170.41,213.35,127.4248,30.35,171.63,373.5,20.17,24,16,NULL,NULL,NULL,NULL,NULL,159,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.5,46,178,2.7,Lower City,Exalted,1,NA,-288.8
30910,Main Hand,Weapon,Sword,Tempest of Chaos,151,70,Epic,https://tbc.wowhead.com/item=30910,NA,123,326.4,191.76,380.4,18.88,277.7484,0,0,6.6,302.16,154.89516,19.2045,304.544,373.254,295.91,301.16,288.02,153.9408,44.6,287.06,367.2,30.4,30,22,NULL,NULL,NULL,NULL,NULL,259,NULL,NULL,24,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,40.8,16,131,1.8,Hyjal Summit,Archimonde,3,NA,-155.76
30918,Main Hand,Weapon,Mace,Hammer of Atonement,141,70,Epic,https://tbc.wowhead.com/item=30918,NA,125.2,331.2,194.58,385.2,102.67,5.4305,0,0,121.48,21.78,157.17303,19.84465,31.748,32.888,11.74,16.93,108.66,83.2236,397.05,18.73,372.6,472.09,31,21,NULL,NULL,NULL,NULL,NULL,NULL,443,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.4,20,129,1.8,Hyjal Summit,Kaz'rogal,3,NA,-154.08
31002,Main Hand,Weapon,Sword,Summoner's Blade,109,0,Rare,https://tbc.wowhead.com/item=31002,NA,110.25,330.4,194.11,408.4,13.06,106.2145,0,0,6,117.2,156.793385,6.4015,125.221,145.636,109.71,112.69,161.57,111.4392,31.35,113.75,371.7,19.09,10,20,NULL,NULL,NULL,NULL,NULL,103,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,55,160,2.6,NA,Varedis Must Be Stopped,1,NA,-274.36
31013,Main Hand,Weapon,Dagger,Ceremonial Kris,109,0,Rare,https://tbc.wowhead.com/item=31013,NA,111,332.8,195.52,380.8,53.26,1.24,0,0,60.44,9.92,157.93232,6.4015,20.492,10.6,3.08,4.4,90.04,83.288,185.2,3.6,374.4,212.4,10,20,NULL,NULL,NULL,NULL,NULL,NULL,194,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.6,34,99,1.6,Shadowmoon Valley,Varedis Must Be Stopped,1,NA,-123.52
31142,Main Hand,Weapon,Dagger,Blade of Trapped Knowledge,88,61,Rare,https://tbc.wowhead.com/item=31142,NA,103.25,330.4,194.11,375.4,0.9,70.6925,0,0,0,77,156.793385,0,75.251,96.47,74.15,76.85,126.07,101.6928,12.75,77.75,371.7,11.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,37,87,1.5,NA,World Drop,1,NA,-109.36
31304,Main Hand,Weapon,Mace,The Essence Focuser,115,70,Rare,https://tbc.wowhead.com/item=31304,NA,102.75,328.8,193.17,382.8,54.13,0,0,0,70.02,6.38,156.034095,0,7.238,0,2.42,3.3,78.09,82.2,203.6,0,369.9,249,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.1,35,113,1.8,NA,World Drop,1,NA,-154.92
31336,Main Hand,Weapon,Sword,Blade of Wizardry,100,70,Epic,https://tbc.wowhead.com/item=31336,NA,102.75,328.8,193.17,382.8,0.608,189.4,0,0,3.04,183.32,156.034095,0,176.1412,226.742,192.136,193.656,189.39,126.3384,18.24,195.784,369.9,72.352,NULL,NULL,NULL,NULL,NULL,NULL,NULL,159,NULL,NULL,NULL,NULL,30.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.1,30,118,1.8,NA,World Drop,1,NA,-154.92
31342,Main Hand,Weapon,Mace,The Ancient Scepter of Sue-Min,100,70,Epic,https://tbc.wowhead.com/item=31342,NA,109,348.8,204.92,411.8,72.61,0.93,0,0,90.24,10.34,165.52522,0,18.659,7.95,3.41,4.8,84.34,87.266,271.7,2.7,392.4,322.8,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,299,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,43.6,40,143,2.1,NA,World Drop,1,NA,-192.92
31758,Main Hand,Weapon,Dagger,Revered Mother's Crysknife,94,0,Rare,https://tbc.wowhead.com/item=31758,NA,121.5,388.8,228.42,430.8,5.82,33.9685,0,0,2.7,44.82,184.50747,0,48.232,59.044,38.78,42.65,114.24,105.8412,26.05,43.97,437.4,19.69,NULL,9,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,48.6,44,92,1.4,NA,NA,1,NA,-73.92
32028,Main Hand,Weapon,Fist,Merciless Gladiator's Right Ripper,136,70,Epic,https://tbc.wowhead.com/item=32028,NA,269.8,817.915,489.41,943.71,5.4,0,37.98,31.816,0,0,465.202475,39.036875,0,0,0,0,215.2,229.5567,0,0,958.33,0,27,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,19,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,97.5,177,330,2.6,Season 2,PvP,2,NA,-31.29
32053,Main Hand,Weapon,Dagger,Merciless Gladiator's Spellblade,136,70,Epic,https://tbc.wowhead.com/item=32053,NA,122.15,330.4,194.11,378.4,14.76,237.654,0,0,5.4,249.84,156.793385,17.28405,252.024,304.29,248.73,249.48,262.07,145.1392,19.8,235.74,371.7,9.36,27,18,NULL,NULL,NULL,NULL,NULL,225,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,19,113,1.6,Season 2,PvP,3,NA,-124.36
32237,Main Hand,Weapon,Dagger,The Maelstrom's Fury,141,70,Epic,https://tbc.wowhead.com/item=32237,NA,126.6,331.2,194.58,385.2,18.84,241.251,0,0,6.3,257.18,157.17303,21.12495,262.935,317.502,247.33,252.34,275.66,148.7228,41.8,254.08,372.6,28.3,33,21,NULL,NULL,NULL,NULL,NULL,236,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.4,20,129,1.8,Black Temple,High Warlord Naj'entus,3,NA,-154.08
32450,Main Hand,Weapon,Mace,Gladiator's Gavel,123,70,Epic,https://tbc.wowhead.com/item=32450,NA,122.85,330.4,194.11,378.4,14.96,200.116,0,0,5.4,205.84,156.793385,17.9242,211.492,250.33,200.98,201.88,244.77,137.9216,19.8,202.24,371.7,9.36,28,18,NULL,NULL,NULL,NULL,NULL,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,22,110,1.6,Season 1,PvP,1,NA,-124.36
32451,Main Hand,Weapon,Mace,Gladiator's Salvation,123,70,Epic,https://tbc.wowhead.com/item=32451,NA,122.85,330.4,194.11,378.4,86.21,1.116,0,0,102.9,6.84,156.793385,17.9242,16.074,9.54,1.98,2.88,105.47,82.6792,319.8,3.24,371.7,384.36,28,18,NULL,NULL,NULL,NULL,NULL,NULL,375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,22,110,1.6,Season 1,PvP,1,NA,-124.36
32500,Main Hand,Weapon,Mace,Crystal Spire of Karabor,151,70,Epic,https://tbc.wowhead.com/item=32500,NA,117.4,326.4,191.76,380.4,110.54,0.93,0,0,136.86,9.18,154.89516,14.0833,17.343,7.95,2.97,4.2,98.82,81.666,417.3,2.7,367.2,505.8,22,15,NULL,NULL,NULL,NULL,NULL,NULL,486,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,40.8,16,131,1.8,Black Temple,Illidan Stormrage,3,NA,-155.76
32537,Main Hand,Weapon,Mace,Terokk's Gavel,115,70,Rare,https://tbc.wowhead.com/item=32537,NA,103.25,330.4,194.11,390.4,0,121,0,0,0,121,156.793385,0,118.822,146.41,121,121,163.17,116.1896,0,121,371.7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,39,126,2,Terokkar Forest,Terokk,1,NA,-184.36
32660,Main Hand,Weapon,Sword,Crystalforged Sword,115,70,Rare,https://tbc.wowhead.com/item=32660,NA,127.05,328.8,193.17,382.8,10.16,121.496,0,0,2.4,124.04,156.034095,19.2045,125.966,150.65,121.88,122.28,197.52,115.8248,8.8,122.44,369.9,4.16,30,8,NULL,NULL,NULL,NULL,NULL,121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NA,NA,NA,NULL,41.1,35,113,1.8,Blacksmithing,Crafted,3,NA,-154.92
32837,Main Hand,Weapon,Sword,Warglaive of Azzinoth,156,70,Legendary,https://tbc.wowhead.com/item=32837,"Rogue, Warrior",310.115,923.572,553.64,1099.7,5.8,0,61.247,55.32,0,0,586.848885,58.628075,0,0,0,0,245.11,273.3362,0,0,1094.12,0,29,NULL,22,NULL,NULL,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,109.3,214,398,2.8,Black Temple,Illidan Stormrage,3,NA,27.34
32944,Main Hand,Weapon,Fist,Talon of the Phoenix,134,70,Epic,https://tbc.wowhead.com/item=32944,NA,251.375,823.314,495.27,972.51,0,0,52.989,43.702,0,0,498.047525,29.84845,0,0,0,0,190.82,240.7227,0,0,978.03,0,NULL,NULL,NULL,NULL,NULL,52,NULL,NULL,NULL,19,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,96.5,182,339,2.7,Tempest Keep,Al'ar,2,NA,-15.29
32946,Main Hand,Weapon,Fist,Claw of Molten Fury,141,70,Epic,https://tbc.wowhead.com/item=32946,NA,277.9,832.411,496.03,964,5.6,0,40.766,30.574,0,0,478.77029,43.9352,0,0,0,0,223.86,224.531,0,0,974.6,0,28,NULL,20,NULL,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,100.2,216,325,2.7,Hyjal Summit,Trash,3,NA,-43.04
32963,Main Hand,Weapon,Mace,Merciless Gladiator's Gavel,136,70,Epic,https://tbc.wowhead.com/item=32963,NA,122.15,330.4,194.11,378.4,14.76,237.654,0,0,5.4,249.84,156.793385,17.28405,252.024,304.29,248.73,249.48,262.07,145.1392,19.8,235.74,371.7,9.36,27,18,NULL,NULL,NULL,NULL,NULL,225,NULL,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,19,113,1.6,Season 2,PvP,3,NA,-124.36
32964,Main Hand,Weapon,Mace,Merciless Gladiator's Salvation,136,70,Epic,https://tbc.wowhead.com/item=32964,NA,124.95,330.4,194.11,378.4,97.49,1.302,0,0,116.28,7.98,156.793385,19.84465,18.753,11.13,2.31,3.36,108.47,82.6924,361.5,3.78,371.7,433.92,31,21,NULL,NULL,NULL,NULL,NULL,NULL,423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,19,113,1.6,Season 2,PvP,3,NA,-124.36
33283,Main Hand,Weapon,Mace,Amani Punisher,132,70,Epic,https://tbc.wowhead.com/item=33283,NA,124.25,330.4,194.11,378.4,16.92,233.686,0,0,6.3,248.98,156.793385,19.2045,251.847,303.7,248.31,249.16,259.47,142.9316,23.1,230.78,371.7,10.92,30,21,NULL,NULL,NULL,NULL,NULL,217,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,20,112,1.6,Zul'Aman,Akil'zon,4,NA,-124.36
33354,Main Hand,Weapon,Dagger,Wub's Cursed Hexblade,132,70,Epic,https://tbc.wowhead.com/item=33354,NA,102.75,328.8,193.17,382.8,18.12,231.8916,0,0,12.3,256.06,156.034095,0,260.095,312.12,247.68,252.68,232.09,142.8196,52.1,240.28,369.9,38.72,NULL,21,NULL,NULL,NULL,NULL,NULL,217,NULL,NULL,20,NULL,NULL,NULL,13,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.1,22,126,1.8,Zul'Aman,Jan'alai,4,NA,-154.92
33467,Main Hand,Weapon,Sword,Blade of Twisted Visions,138,70,Epic,https://tbc.wowhead.com/item=33467,NA,126.6,331.2,194.58,385.2,17.94,251.302,0,0,8.4,253.78,157.17303,21.12495,257.449,311.95,254.2,256.3,270.76,146.4628,35.7,258.19,372.6,60.9,33,21,NULL,NULL,NULL,NULL,NULL,229,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.4,21,128,1.8,Zul'Aman,Zul'jin,4,NA,-154.08
33468,Main Hand,Weapon,Mace,Dark Blessing,138,70,Epic,https://tbc.wowhead.com/item=33468,NA,103.25,330.4,194.11,387.4,92.37,31.178,0,0,120.76,31.22,156.793385,0,36.707,43.97,34.79,37.24,80.37,82.6836,383.7,39.72,371.7,512.28,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,431,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,22,135,1.9,Zul'Aman,Zul'jin,4,NA,-169.36
33495,Main Hand,Weapon,Fist,Rage,132,70,Epic,https://tbc.wowhead.com/item=33495,NA,267.2,798.3,479.09,927.53,7.39,9,39.968,36.522,5.72,9,471.92432,42.955925,8.838,10.89,9,10.76,213.89,219.2979,14.4,9.23,936.69,11.08,18,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,NA,NA,NULL,95.6,174,323,2.6,Zul'Aman,NA,4,NA,-37.6
33687,Main Hand,Weapon,Mace,Vengeful Gladiator's Gavel,146,70,Epic,https://tbc.wowhead.com/item=33687,NA,124.25,330.4,194.11,378.4,16.4,261.3164,0,0,6,275,156.793385,19.2045,277.414,334.97,273.85,274.68,280.37,151.2552,22,259.1,371.7,10.4,30,20,NULL,NULL,NULL,NULL,NULL,247,NULL,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,16,116,1.6,Season 3,PvP,4,NA,-124.36
33737,Main Hand,Weapon,Fist,Vengeful Gladiator's Right Ripper,146,70,Epic,https://tbc.wowhead.com/item=33737,NA,286.775,872.363,523.69375,1005.38,6,0,48.328,41.196,0,0,509.440795,45.067725,0,0,0,0,228.88,244.9916,0,0,1024.77,0,30,NULL,NULL,NULL,NULL,34,49,NULL,NULL,21,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,103.1,187,349,2.6,Season 3,PvP,4,NA,1.26
33743,Main Hand,Weapon,Mace,Vengeful Gladiator's Salvation,146,70,Epic,https://tbc.wowhead.com/item=33743,NA,127.75,330.4,194.11,378.4,107.12,1.426,0,0,127.54,8.74,156.793385,22.40525,20.539,12.19,2.53,3.68,112.27,82.7012,396.5,4.14,371.7,475.96,35,23,NULL,NULL,NULL,NULL,NULL,NULL,464,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,16,116,1.6,Season 3,PvP,4,NA,-124.36
33763,Main Hand,Weapon,Dagger,Vengeful Gladiator's Spellblade,146,70,Epic,https://tbc.wowhead.com/item=33763,NA,124.25,330.4,194.11,378.4,16.4,261.3164,0,0,6,275,156.793385,19.2045,277.414,334.97,273.85,274.68,280.37,151.2552,22,259.1,371.7,10.4,30,20,NULL,NULL,NULL,NULL,NULL,247,NULL,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.3,16,116,1.6,Season 3,PvP,4,NA,-124.36
34009,Main Hand,Weapon,Mace,Hammer of Judgement,141,70,Epic,https://tbc.wowhead.com/item=34009,NA,126.6,331.2,194.58,385.2,18.04,254.2864,0,0,6.6,270.76,157.17303,21.12495,273.398,330.22,270.32,271.2,275.76,148.4104,24.2,250.96,372.6,11.44,33,22,NULL,NULL,NULL,NULL,NULL,236,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.4,20,129,1.8,Hyjal Summit,Trash,3,NA,-154.08
34176,Main Hand,Weapon,Mace,Reign of Misery,154,70,Epic,https://tbc.wowhead.com/item=34176,NA,120.8,332.8,195.52,380.8,18.4,297.55,0,0,10.5,299.5,157.93232,15.3636,303.277,369.01,301.45,304.2,289.34,157.1516,45.5,306.8,374.4,84.4,24,25,NULL,NULL,NULL,NULL,NULL,266,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.6,14,119,1.6,Sunwell Plateau,Brutallus,5,NA,-123.52
34199,Main Hand,Weapon,Mace,Archon's Gavel,154,70,Epic,https://tbc.wowhead.com/item=34199,NA,128.7,339.2,202.48,404.56,126.22,10.55,8.448,9.34,153.22,24.3,181.31953,25.2661,37.743,24.14,13.95,17.76,110.86,90.91,461.9,13.5,388.6,551,24,25,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,Red,NA,NA,NULL,41.4,16,133,1.8,Sunwell Plateau,Twins,5,NA,-134.7
34331,Main Hand,Weapon,Fist,Hand of the Deceiver,164,70,Epic,https://tbc.wowhead.com/item=34331,NA,330,985.143,596.905,1142.76,13.18,18,77.35,70.862,11.44,18,620.88688,61.6478,17.676,21.78,18,21.52,262,276.1722,28.8,18.46,1158.48,22.16,28,NULL,NULL,NULL,NULL,54,196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yellow,Yellow,NA,NULL,114.4,238,357,2.6,Sunwell Plateau,Kil'jaeden,5,NA,79.9
34335,Main Hand,Weapon,Mace,Hammer of Sanctification,164,70,Epic,https://tbc.wowhead.com/item=34335,NA,125.95,341.6,203.89,406.96,134.91,33.55,8.448,9.34,167.52,42.12,182.458465,24.89905,52.219,50.13,38.8,41.92,106.93,88.79,513.7,37.33,383.3,648.74,19,25,NULL,NULL,NULL,NULL,NULL,NULL,550,NULL,NULL,NULL,23,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,Blue,NA,NA,NULL,41.7,13,137,1.8,Sunwell Plateau,Kil'jaeden,5,NA,-133.9
34336,Main Hand,Weapon,Dagger,Sunflare,164,70,Epic,https://tbc.wowhead.com/item=34336,NA,116.15,333.6,195.99,387.6,16.06,321.625,0,0,8.3,336,158.311965,10.88255,336.688,418.29,331.57,339.12,300.93,164.9792,61.3,342.93,375.3,88.84,17,20,NULL,NULL,NULL,NULL,NULL,292,NULL,NULL,30,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NA,NA,NULL,41.7,13,137,1.8,Sunwell Plateau,Kil'jaeden,5,NA,-153.24
